"","Date","Contributor","Contributor ISO-3","Mission","Individual Police Male","Individual Police Female","Individual Police Total","Formed Police Units Male","Formed Police Units Female","Formed Police Units Total","Experts on Mission Male","Experts on Mission Female","Experts on Mission Total","Troops Male","Troops Female","Troops Total","Total Male","Total Female","Total Total"
"3824",2010-10-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3825",2010-11-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3826",2010-12-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3827",2011-01-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3828",2011-02-28,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3829",2011-03-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3830",2011-04-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3831",2011-05-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3832",2011-06-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3833",2011-06-30,"Canada","CAN","UNFICYP",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3834",2011-07-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3835",2011-08-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3836",2012-03-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3837",2012-07-31,"Canada","CAN","UNFICYP",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
"3838",2009-11-30,"Canada","CAN","UNMIT",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"3839",2009-12-31,"Canada","CAN","UNMIT",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"3840",2010-01-31,"Canada","CAN","UNMIT",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"3841",2011-04-30,"Canada","CAN","UNOCI",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
"3842",2010-03-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,1,2,3,1,2,3
"3843",2010-04-30,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,1,2,3,1,2,3
"3844",2011-06-30,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,1,0,1,2,1,3
"3845",2011-07-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,1,0,1,2,1,3
"3846",2011-08-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,1,0,1,2,1,3
"3847",2011-09-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3848",2011-10-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3849",2011-11-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3850",2011-12-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3851",2012-01-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3852",2012-01-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3853",2012-02-28,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3854",2012-02-28,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3855",2012-03-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3856",2012-04-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3857",2012-05-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3858",2012-06-30,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3859",2012-07-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3860",2012-08-31,"Canada","CAN","UNDOF",0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
"3861",2009-12-31,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3862",2010-01-31,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3863",2010-02-28,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3864",2010-03-31,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3865",2010-04-30,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3866",2010-05-31,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3867",2010-06-30,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3868",2011-08-31,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3869",2011-09-30,"Canada","CAN","UNOCI",4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
"3870",2011-08-31,"Canada","CAN","UNISFA",0,0,0,0,0,0,3,1,4,0,0,0,3,1,4
"3871",2010-05-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,2,2,4,2,2,4
"3872",2010-06-30,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,2,2,4,2,2,4
"3873",2010-07-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,2,2,4,2,2,4
"3874",2010-08-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,2,2,4,2,2,4
"3875",2010-10-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3876",2010-11-30,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3877",2010-12-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3878",2011-01-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3879",2011-02-28,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3880",2011-03-31,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,2,0,2,3,1,4
"3881",2011-10-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
"3882",2011-11-30,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
"3883",2011-12-31,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
"3884",2013-05-31,"Canada","CAN","UNOCI",3,2,5,0,0,0,0,0,0,0,0,0,3,2,5
"3885",2013-06-30,"Canada","CAN","UNOCI",3,2,5,0,0,0,0,0,0,0,0,0,3,2,5
"3886",2013-07-31,"Canada","CAN","UNOCI",3,2,5,0,0,0,0,0,0,0,0,0,3,2,5
"3887",2009-11-30,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3888",2010-07-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3889",2010-08-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3890",2010-09-30,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3891",2010-10-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3892",2010-11-30,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3893",2010-12-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3894",2011-01-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3895",2011-02-28,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3896",2011-03-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3897",2011-05-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3898",2011-06-30,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3899",2011-07-31,"Canada","CAN","UNOCI",5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
"3900",2010-09-30,"Canada","CAN","UNAMID",0,0,0,0,0,0,0,0,0,3,2,5,3,2,5
"3901",2013-08-31,"Canada","CAN","UNOCI",3,2,5,0,0,0,0,0,0,0,0,0,3,2,5
"3902",2013-09-30,"Canada","CAN","UNOCI",3,2,5,0,0,0,0,0,0,0,0,0,3,2,5
"3903",2011-09-30,"Canada","CAN","UNAMID",1,1,2,0,0,0,0,0,0,4,0,4,5,1,6
"3904",2013-07-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,5,2,7,0,0,0,5,2,7
"3905",2013-05-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,1,7,0,0,0,6,1,7
"3906",2013-06-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,1,7,0,0,0,6,1,7
"3907",2010-12-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3908",2011-01-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3909",2011-02-28,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3910",2011-03-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3911",2011-04-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3912",2011-05-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3913",2011-06-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3914",2011-07-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3915",2011-08-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3916",2011-09-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3917",2011-10-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3918",2011-11-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3919",2012-12-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3920",2013-02-28,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3921",2013-01-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3922",2013-03-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3923",2013-04-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
"3924",2013-08-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,5,2,7,0,0,0,5,2,7
"3925",2013-05-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,0,8,8,0,8
"3926",2009-11-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3927",2009-12-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3928",2010-01-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3929",2010-02-28,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3930",2010-03-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3931",2010-04-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3932",2010-05-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3933",2010-06-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3934",2010-07-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3935",2010-08-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3936",2010-09-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3937",2010-10-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3938",2010-11-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3939",2011-12-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3940",2011-12-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3941",2012-01-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3942",2012-02-28,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3943",2012-03-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3944",2012-04-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3945",2012-05-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3946",2012-06-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3947",2012-07-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3948",2012-08-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3949",2012-09-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3950",2012-10-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3951",2012-11-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3952",2013-01-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
"3953",2013-08-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,7,1,8,7,1,8
"3954",2013-09-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,7,1,8,7,1,8
"3955",2013-10-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,7,1,8,7,1,8
"3956",2013-04-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,0,8,8,0,8
"3957",2013-12-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,0,8,8,0,8
"3958",2013-11-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,0,8,8,0,8
"3959",2013-11-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,2,8,0,0,0,6,2,8
"3960",2013-09-30,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,2,8,0,0,0,6,2,8
"3961",2013-10-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,2,8,0,0,0,6,2,8
"3962",2013-12-31,"Canada","CAN","UNTSO",0,0,0,0,0,0,6,2,8,0,0,0,6,2,8
"3963",2013-06-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,1,9,8,1,9
"3964",2013-07-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,8,1,9,8,1,9
"3965",2011-10-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3966",2011-11-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3967",2011-12-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3968",2012-01-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3969",2012-02-28,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3970",2012-03-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3971",2012-04-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3972",2012-05-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3973",2012-06-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3974",2012-07-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3975",2012-08-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3976",2012-09-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3977",2012-10-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3978",2012-11-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3979",2012-12-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3980",2013-02-28,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3981",2013-01-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3982",2013-03-31,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3983",2013-04-30,"Canada","CAN","UNOCI",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"3984",2012-11-30,"Canada","CAN","MONUSCO",2,1,3,0,0,0,6,0,6,0,0,0,8,1,9
"3985",2013-02-28,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,9,0,9,9,0,9
"3986",2013-03-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,0,0,0,9,0,9,9,0,9
"3987",2013-05-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,4,1,5,5,0,5,9,1,10
"3988",2013-07-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,4,1,5,5,0,5,9,1,10
"3989",2012-02-28,"Canada","CAN","MONUSCO",2,1,3,0,0,0,7,0,7,0,0,0,9,1,10
"3990",2012-04-30,"Canada","CAN","MONUSCO",2,1,3,0,0,0,7,0,7,0,0,0,9,1,10
"3991",2012-10-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,7,0,7,0,0,0,9,1,10
"3992",2010-04-30,"Canada","CAN","MONUC",0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
"3993",2010-05-31,"Canada","CAN","MONUC",0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
"3994",2010-06-30,"Canada","CAN","MONUC",0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
"3995",2010-08-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
"3996",2010-09-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
"3997",2010-10-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,9,1,10,0,0,0,9,1,10
"3998",2010-11-30,"Canada","CAN","MONUSCO",0,0,0,0,0,0,9,1,10,0,0,0,9,1,10
"3999",2010-03-31,"Canada","CAN","MONUC",0,0,0,0,0,0,10,0,10,0,0,0,10,0,10
"4000",2013-11-30,"Canada","CAN","UNMISS",0,0,0,0,0,0,5,0,5,4,1,5,9,1,10
"4001",2013-12-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,5,0,5,4,1,5,9,1,10
"4002",2013-08-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,4,1,5,5,0,5,9,1,10
"4003",2013-09-30,"Canada","CAN","UNMISS",0,0,0,0,0,0,4,1,5,5,0,5,9,1,10
"4004",2013-02-28,"Canada","CAN","UNMISS",0,0,0,0,0,0,5,0,5,5,0,5,10,0,10
"4005",2013-03-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,5,0,5,5,0,5,10,0,10
"4006",2013-04-30,"Canada","CAN","UNMISS",0,0,0,0,0,0,5,0,5,5,0,5,10,0,10
"4007",2011-10-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,7,0,7,0,0,0,10,1,11
"4008",2012-01-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4009",2012-03-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4010",2012-05-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4011",2012-06-30,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4012",2012-09-30,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4013",2012-12-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,8,0,8,0,0,0,10,1,11
"4014",2010-07-31,"Canada","CAN","MONUSCO",0,0,0,0,0,0,9,2,11,0,0,0,9,2,11
"4015",2009-11-30,"Canada","CAN","MONUC",0,0,0,0,0,0,11,0,11,0,0,0,11,0,11
"4016",2009-12-31,"Canada","CAN","MONUC",0,0,0,0,0,0,11,0,11,0,0,0,11,0,11
"4017",2013-06-30,"Canada","CAN","UNMISS",0,0,0,0,0,0,4,1,5,7,0,7,11,1,12
"4018",2011-08-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,7,1,8,0,0,0,10,2,12
"4019",2011-09-30,"Canada","CAN","MONUSCO",3,1,4,0,0,0,7,1,8,0,0,0,10,2,12
"4020",2011-11-30,"Canada","CAN","MONUSCO",3,1,4,0,0,0,8,0,8,0,0,0,11,1,12
"4021",2012-07-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,9,0,9,0,0,0,11,1,12
"4022",2012-08-31,"Canada","CAN","MONUSCO",2,1,3,0,0,0,9,0,9,0,0,0,11,1,12
"4023",2010-01-31,"Canada","CAN","MONUC",0,0,0,0,0,0,12,0,12,0,0,0,12,0,12
"4024",2010-02-28,"Canada","CAN","MONUC",0,0,0,0,0,0,12,0,12,0,0,0,12,0,12
"4025",2013-01-31,"Canada","CAN","UNMISS",2,0,2,0,0,0,5,0,5,5,0,5,12,0,12
"4026",2011-07-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,7,2,9,0,0,0,10,3,13
"4027",2011-11-30,"Canada","CAN","UNMISS",7,2,9,0,0,0,1,1,2,2,0,2,10,3,13
"4028",2010-12-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,1,10,0,0,0,12,2,14
"4029",2011-01-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,1,10,0,0,0,12,2,14
"4030",2011-02-28,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,2,11,0,0,0,12,3,15
"4031",2011-03-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,2,11,0,0,0,12,3,15
"4032",2011-04-30,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,2,11,0,0,0,12,3,15
"4033",2011-05-31,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,2,11,0,0,0,12,3,15
"4034",2011-06-30,"Canada","CAN","MONUSCO",3,1,4,0,0,0,9,2,11,0,0,0,12,3,15
"4035",2013-10-31,"Canada","CAN","UNMISS",0,0,0,0,0,0,8,1,9,5,1,6,13,2,15
"4036",2011-08-31,"Canada","CAN","UNMISS",7,2,9,0,0,0,4,1,5,2,0,2,13,3,16
"4037",2011-09-30,"Canada","CAN","UNMISS",7,2,9,0,0,0,4,1,5,3,0,3,14,3,17
"4038",2011-10-31,"Canada","CAN","UNMISS",7,2,9,0,0,0,4,1,5,3,0,3,14,3,17
"4039",2011-12-31,"Canada","CAN","UNMISS",7,2,9,0,0,0,4,1,5,4,0,4,15,3,18
"4040",2010-12-31,"Canada","CAN","UNMIS",0,0,0,0,0,0,17,1,18,6,0,6,23,1,24
"4041",2010-11-30,"Canada","CAN","UNMIS",0,0,0,0,0,0,19,0,19,6,0,6,25,0,25
"4042",2010-10-31,"Canada","CAN","UNMIS",1,0,1,0,0,0,19,0,19,6,1,7,26,1,27
"4043",2012-04-30,"Canada","CAN","UNMISS",15,4,19,0,0,0,3,1,4,5,0,5,23,5,28
"4044",2012-10-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,4,0,4,5,0,5,24,4,28
"4045",2012-01-31,"Canada","CAN","UNMISS",13,4,17,0,0,0,4,1,5,6,0,6,23,5,28
"4046",2010-09-30,"Canada","CAN","UNMIS",1,0,1,0,0,0,20,0,20,6,1,7,27,1,28
"4047",2012-06-30,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4048",2012-07-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4049",2012-08-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4050",2012-09-30,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4051",2012-11-30,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4052",2012-12-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,5,0,5,5,0,5,25,4,29
"4053",2012-02-28,"Canada","CAN","UNMISS",15,4,19,0,0,0,4,1,5,6,0,6,25,5,30
"4054",2012-03-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,4,1,5,6,0,6,25,5,30
"4055",2012-05-31,"Canada","CAN","UNMISS",15,4,19,0,0,0,7,1,8,6,0,6,28,5,33
"4056",2011-06-30,"Canada","CAN","UNMIS",9,2,11,0,0,0,15,3,18,6,0,6,30,5,35
"4057",2011-03-31,"Canada","CAN","UNMIS",9,2,11,0,0,0,19,2,21,6,0,6,34,4,38
"4058",2011-05-31,"Canada","CAN","UNMIS",9,2,11,0,0,0,17,3,20,7,0,7,33,5,38
"4059",2011-04-30,"Canada","CAN","UNMIS",9,2,11,0,0,0,18,2,20,7,0,7,34,4,38
"4060",2011-02-28,"Canada","CAN","UNMIS",9,2,11,0,0,0,20,2,22,7,0,7,36,4,40
"4061",2010-05-31,"Canada","CAN","UNMIS",16,1,17,0,0,0,15,2,17,6,2,8,37,5,42
"4062",2010-03-31,"Canada","CAN","UNMIS",16,1,17,0,0,0,16,2,18,6,1,7,38,4,42
"4063",2010-07-31,"Canada","CAN","UNMIS",16,1,17,0,0,0,17,1,18,6,1,7,39,3,42
"4064",2011-01-31,"Canada","CAN","UNMIS",9,2,11,0,0,0,21,1,22,9,0,9,39,3,42
"4065",2010-04-30,"Canada","CAN","UNMIS",16,1,17,0,0,0,17,2,19,6,1,7,39,4,43
"4066",2010-02-28,"Canada","CAN","UNMIS",16,1,17,0,0,0,17,1,18,7,1,8,40,3,43
"4067",2009-12-31,"Canada","CAN","UNMIS",16,1,17,0,0,0,20,0,20,6,2,8,42,3,45
"4068",2010-06-30,"Canada","CAN","UNMIS",16,1,17,0,0,0,17,2,19,7,2,9,40,5,45
"4069",2010-01-31,"Canada","CAN","UNMIS",16,1,17,0,0,0,18,1,19,7,2,9,41,4,45
